FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
FMT, 41, 60, NKY0, QBffffffffffff, TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
FMT, 42, 52, NKY1, QBffffffffff, TimeUS,C,IVN0,IVN1,IVN2,IVN3,IVN4,IVE0,IVE1,IVE2,IVE3,IVE4
FMT, 68, 45, AHR2, QccCfLLffff, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
FMT, 69, 19, AOA, Qff, TimeUS,AOA,SSA
FMT, 70, 28, ATT, QccccCCCCB, TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
FMT, 71, 24, ORGN, QBLLe, TimeUS,Type,Lat,Lng,Alt
FMT, 72, 31, POS, QLLfff, TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
FMT, 73, 63, RATE, Qfffffffffffff, TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut,AOutSlew
FMT, 74, 35, ATSC, Qffffff, TimeUS,AngPScX,AngPScY,AngPScZ,PDScX,PDScY,PDScZ
FMT, 199, 51, VSTB, Qffffffffff, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,Q1,Q2,Q3,Q4
FMT, 88, 38, MON, QIbIHHHHHII, TimeUS,Dly,Tsk,IErr,IErrCnt,IErrLn,MM,MC,SmLn,SPICnt,I2CCnt
FMT, 89, 47, WDOG, QbIHHHHHHHIBIIn, TimeUS,Tsk,IE,IEC,IEL,MvMsg,MvCmd,SmLn,FL,FT,FA,FP,ICSR,LR,TN
FMT, 111, 19, RPM, Qff, TimeUS,rpm1,rpm2
FMT, 204, 27, FNCE, QBBBLLBf, TimeUS,Tot,Seq,Type,Lat,Lng,Count,Radius
FMT, 177, 33, DSF, QIHIIII, TimeUS,Dp,Blk,Bytes,FMn,FMx,FAv
FMT, 117, 24, RALY, QBBLLhB, TimeUS,Tot,Seq,Lat,Lng,Alt,Flags
FMT, 183, 23, MAV, QBHHHBHH, TimeUS,chan,txp,rxp,rxdp,flags,ss,tf
FMT, 167, 43, VISO, Qffffffff, TimeUS,dt,AngDX,AngDY,AngDZ,PosDX,PosDY,PosDZ,conf
FMT, 168, 58, VISP, QQIffffffffBBb, TimeUS,RTimeUS,CTimeMS,PX,PY,PZ,R,P,Y,PErr,AErr,Rst,Ign,Q
FMT, 169, 42, VISV, QQIffffBBb, TimeUS,RTimeUS,CTimeMS,VX,VY,VZ,VErr,Rst,Ign,Q
FMT, 180, 28, OF, QBffff, TimeUS,Qual,flowX,flowY,bodyX,bodyY
FMT, 182, 21, WENC, Qfbfb, TimeUS,Dist0,Qual0,Dist1,Qual1
FMT, 185, 35, ADSB, QIiiiHHhH, TimeUS,ICAO_address,Lat,Lng,Alt,Heading,Hor_vel,Ver_vel,Squark
FMT, 181, 12, EV, QB, TimeUS,Id
FMT, 186, 18, ARM, QBIBB, TimeUS,ArmState,ArmChecks,Forced,Method
FMT, 184, 13, ERR, QBB, TimeUS,Subsys,ECode
FMT, 187, 35, WINC, QBBBBBfffHfb, TimeUS,Heal,ThEnd,Mov,Clut,Mode,DLen,Len,DRate,Tens,Vcc,Temp
FMT, 188, 43, PSCN, Qffffffff, TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
FMT, 189, 43, PSCE, Qffffffff, TimeUS,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
FMT, 190, 43, PSCD, Qffffffff, TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD
FMT, 196, 33, STAK, QBBHHN, TimeUS,Id,Pri,Total,Free,Name
FMT, 197, 88, FILE, NIBZ, FileName,Offset,Length,Data
FMT, 192, 78, AISR, QBBBZ, TimeUS,num,total,ID,payload
FMT, 193, 41, AIS1, QBBIBbHbLLHHBBbI, US,typ,rep,mmsi,nav,rot,sog,pos,lon,lat,cog,hed,sec,man,raim,rad
FMT, 194, 38, AIS4, QBIHBBBBBBLLBBI, US,rep,mmsi,year,mth,day,h,m,s,fix,lon,lat,epfd,raim,rad
FMT, 195, 175, AIS5, QBIBINZBHHBBBBZB, US,rep,mmsi,ver,imo,cal,nam,typ,bow,stn,prt,str,fix,dght,dst,dte
FMT, 198, 39, SCR, QNIii, TimeUS,Name,Runtime,Total_mem,Run_mem
FMT, 201, 89, VER, QBHBBBBIZHB, TimeUS,BT,BST,Maj,Min,Pat,FWT,GH,FWS,APJ,BU
FMT, 200, 32, MOTB, QfffffB, TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,ThrOut,FailFlags
FMT, 6, 24, PTUN, QBfff, TimeUS,Param,TunVal,TunMin,TunMax
FMT, 0, 55, CTUN, Qffffffefffhh, TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
FMT, 1, 14, D16, QBh, TimeUS,Id,Value
FMT, 2, 14, DU16, QBH, TimeUS,Id,Value
FMT, 3, 16, D32, QBi, TimeUS,Id,Value
FMT, 4, 16, DU32, QBI, TimeUS,Id,Value
FMT, 5, 16, DFLT, QBf, TimeUS,Id,Value
FMT, 9, 47, SIDD, Qfffffffff, TimeUS,Time,Targ,F,Gx,Gy,Gz,Ax,Ay,Az
FMT, 10, 40, SIDS, QBfffffff, TimeUS,Ax,Mag,FSt,FSp,TFin,TC,TR,TFout
FMT, 8, 49, GUIP, QBfffbffffff, TimeUS,Type,pX,pY,pZ,Terrain,vX,vY,vZ,aX,aY,aZ
FMT, 11, 44, GUIA, QBffffffff, TimeUS,Type,Roll,Pitch,Yaw,RollRt,PitchRt,YawRt,Thrust,ClimbRt
PARM, 394105387, FORMAT_VERSION, 120, 120
PARM, 394105395, SYSID_THISMAV, 1, 1
PARM, 394105402, SYSID_MYGCS, 255, 255
PARM, 394105433, PILOT_THR_FILT, 0, 0
PARM, 394105451, PILOT_TKOFF_ALT, 0, 0
PARM, 394105458, PILOT_THR_BHV, 0, 0
PARM, 394105467, SERIAL0_BAUD, 115, 115
PARM, 394105475, SERIAL0_PROTOCOL, 2, 2
PARM, 394105483, SERIAL1_PROTOCOL, 2, 2
PARM, 394105493, SERIAL1_BAUD, 115, 57
PARM, 394105505, SERIAL2_PROTOCOL, 2, 2
PARM, 394105513, SERIAL2_BAUD, 115, 57
PARM, 394105522, SERIAL3_PROTOCOL, 5, 5
PARM, 394105530, SERIAL3_BAUD, 115, 230
PARM, 394105539, SERIAL4_PROTOCOL, 5, 5
PARM, 394105569, SERIAL4_BAUD, 115, 230
PARM, 394105589, SERIAL5_PROTOCOL, 2, -1
PARM, 394105599, SERIAL5_BAUD, 38, 57
PARM, 394105608, SERIAL6_PROTOCOL, -1, -1
PARM, 394105617, SERIAL6_BAUD, 57, 57
PARM, 394105626, SERIAL1_OPTIONS, 0, 0
PARM, 394105635, SERIAL2_OPTIONS, 0, 0
PARM, 394105644, SERIAL3_OPTIONS, 0, 0
PARM, 394105654, SERIAL4_OPTIONS, 0, 0
PARM, 394105663, SERIAL5_OPTIONS, 0, 0
PARM, 394105673, SERIAL6_OPTIONS, 0, 0
PARM, 394105682, SERIAL_PASS1, 0, 0
PARM, 394105692, SERIAL_PASS2, -1, -1
PARM, 394105702, SERIAL_PASSTIMO, 15, 15
PARM, 394105712, SERIAL7_PROTOCOL, 2, 2
PARM, 394105722, SERIAL7_BAUD, 115200, 115200
PARM, 394105750, SERIAL7_OPTIONS, 0, 0
PARM, 394105771, TELEM_DELAY, 0, 0
PARM, 394105779, GCS_PID_MASK, 0, 0
PARM, 394105788, RTL_ALT, 1500, 1500
PARM, 394105811, RTL_CONE_SLOPE, 3, 3
PARM, 394105819, RTL_SPEED, 0, 0
PARM, 394105829, RTL_ALT_FINAL, 0, 0
PARM, 394105835, RTL_CLIMB_MIN, 0, 0
PARM, 394105842, RTL_LOIT_TIME, 5000, 5000
PARM, 394105849, RTL_ALT_TYPE, 0, 0
PARM, 394105856, FS_GCS_ENABLE, 0, 0
PARM, 394105863, GPS_HDOP_GOOD, 140, 140
PARM, 394105869, SUPER_SIMPLE, 0, 0
PARM, 394105876, WP_YAW_BEHAVIOR, 0, 2
PARM, 394105883, LAND_SPEED, 30, 50
PARM, 394105890, LAND_SPEED_HIGH, 200, 0
PARM, 394105897, PILOT_SPEED_UP, 250, 250
PARM, 394105904, PILOT_ACCEL_Z, 250, 250
PARM, 394105933, FS_THR_ENABLE, 2, 1
PARM, 394105951, FS_THR_VALUE, 975, 975
PARM, 394105958, THR_DZ, 100, 100
PARM, 394105965, FLTMODE1, 0, 0
PARM, 394105972, FLTMODE2, 0, 0
PARM, 394105979, FLTMODE3, 2, 0
PARM, 394105986, FLTMODE4, 5, 0
PARM, 394106002, FLTMODE5, 16, 0
PARM, 394106009, FLTMODE6, 3, 0
PARM, 394106016, FLTMODE_CH, 5, 5
PARM, 394106022, INITIAL_MODE, 0, 0
PARM, 394106029, SIMPLE, 0, 0
PARM, 394106036, LOG_BITMASK, 176126, 176126
PARM, 394106043, ESC_CALIBRATION, 0, 0
PARM, 394106073, TUNE, 0, 0
PARM, 394106096, FRAME_TYPE, 1, 1
PARM, 394106104, ARMING_ACCTHRESH, 0.75, 0.75
PARM, 394106113, ARMING_RUDDER, 2, 2
PARM, 394106121, ARMING_MIS_ITEMS, 0, 0
PARM, 394106129, ARMING_CHECK, 1, 1
PARM, 394106138, ARMING_OPTIONS, 0, 0
PARM, 394106146, ARMING_MAGTHRESH, 100, 100
PARM, 394106155, ARMING_CRSDP_IGN, 0, 0
PARM, 394106163, DISARM_DELAY, 10, 10
PARM, 394106170, ANGLE_MAX, 3000, 3000
PARM, 394106177, PHLD_BRAKE_RATE, 8, 8
PARM, 394106184, PHLD_BRAKE_ANGLE, 3000, 3000
PARM, 394106191, LAND_REPOSITION, 1, 1
PARM, 394106198, FS_EKF_ACTION, 1, 1
PARM, 394106204, FS_EKF_THRESH, 0.8, 0.8
PARM, 394106211, FS_CRASH_CHECK, 1, 1
PARM, 394106218, RC_SPEED, 490, 490
PARM, 394106225, ACRO_BAL_ROLL, 1, 1
PARM, 394106232, ACRO_BAL_PITCH, 1, 1
PARM, 394106239, ACRO_TRAINER, 2, 2
PARM, 394106247, CAM_MAX_ROLL, 0, 0
PARM, 394106255, CAM_AUTO_ONLY, 0, 0
PARM, 394106289, CAM1_TYPE, 0, 0
PARM, 394106300, CAM2_TYPE, 0, 0
PARM, 394106310, RELAY1_FUNCTION, 0, 0
PARM, 394106339, RELAY2_FUNCTION, 0, 0
PARM, 394106350, RELAY3_FUNCTION, 0, 0
PARM, 394106361, RELAY4_FUNCTION, 0, 0
PARM, 394106373, RELAY5_FUNCTION, 0, 0
PARM, 394106388, RELAY6_FUNCTION, 0, 0
PARM, 394106399, CHUTE_ENABLED, 0, 0
PARM, 394106407, LGR_ENABLE, 0, 0
PARM, 394106416, COMPASS_OFS_X, 10.34077, 0
PARM, 394106425, COMPASS_OFS_Y, 27.57653, 0
PARM, 394106457, COMPASS_OFS_Z, 38.43601, 0
PARM, 394106508, COMPASS_DEC, -0.134317, 0
PARM, 394106517, COMPASS_LEARN, 0, 0
PARM, 394106525, COMPASS_USE, 1, 1
PARM, 394106534, COMPASS_AUTODEC, 1, 1
PARM, 394106542, COMPASS_MOTCT, 0, 0
PARM, 394106552, COMPASS_MOT_X, 0, 0
PARM, 394106561, COMPASS_MOT_Y, 0, 0
PARM, 394106569, COMPASS_MOT_Z, 0, 0
PARM, 394106578, COMPASS_ORIENT, 6, 0
PARM, 394106587, COMPASS_EXTERNAL, 1, 0
PARM, 394106597, COMPASS_OFS2_X, 47.9844, 0
PARM, 394106606, COMPASS_OFS2_Y, 7.729459, 0
PARM, 394106615, COMPASS_OFS2_Z, 31.6298, 0
PARM, 394106626, COMPASS_MOT2_X, 0, 0
PARM, 394106635, COMPASS_MOT2_Y, 0, 0
PARM, 394106644, COMPASS_MOT2_Z, 0, 0
PARM, 394106655, COMPASS_OFS3_X, 0, 0
PARM, 394106664, COMPASS_OFS3_Y, 0, 0
PARM, 394106673, COMPASS_OFS3_Z, 0, 0
PARM, 394106686, COMPASS_MOT3_X, 0, 0
PARM, 394106696, COMPASS_MOT3_Y, 0, 0
PARM, 394106705, COMPASS_MOT3_Z, 0, 0
PARM, 394106715, COMPASS_DEV_ID, 658953, 0
PARM, 394106724, COMPASS_DEV_ID2, 658433, 0
PARM, 394106739, COMPASS_DEV_ID3, 0, 0
PARM, 394106749, COMPASS_USE2, 0, 1
PARM, 394106759, COMPASS_ORIENT2, 0, 0
PARM, 394106769, COMPASS_EXTERN2, 0, 0
PARM, 394106790, COMPASS_USE3, 0, 1
PARM, 394106815, COMPASS_ORIENT3, 0, 0
PARM, 394106826, COMPASS_EXTERN3, 0, 0
PARM, 394106855, COMPASS_DIA_X, 1.064467, 1
PARM, 394106866, COMPASS_DIA_Y, 0.9724935, 1
PARM, 394106877, COMPASS_DIA_Z, 1.018214, 1
PARM, 394106890, COMPASS_ODI_X, 0.01876169, 0
PARM, 394106900, COMPASS_ODI_Y, 0.08924374, 0
PARM, 394106911, COMPASS_ODI_Z, 0.07394797, 0
PARM, 394106923, COMPASS_DIA2_X, 0.9688378, 1
PARM, 394106934, COMPASS_DIA2_Y, 1.023127, 1
PARM, 394106944, COMPASS_DIA2_Z, 1.005832, 1
PARM, 394107406, COMPASS_ODI2_X, -0.001647387, 0
PARM, 394107420, COMPASS_ODI2_Y, -0.01277839, 0
PARM, 394107432, COMPASS_ODI2_Z, 0.0216893, 0
PARM, 394107445, COMPASS_DIA3_X, 1, 1
PARM, 394107456, COMPASS_DIA3_Y, 1, 1
PARM, 394107467, COMPASS_DIA3_Z, 1, 1
PARM, 394107480, COMPASS_ODI3_X, 0, 0
PARM, 394107549, COMPASS_ODI3_Y, 0, 0
PARM, 394107575, COMPASS_ODI3_Z, 0, 0
PARM, 394107586, COMPASS_CAL_FIT, 32, 16
PARM, 394107597, COMPASS_OFFS_MAX, 1800, 1800
PARM, 394107610, COMPASS_PMOT_EN, 0, 0
PARM, 394107622, COMPASS_DISBLMSK, 0, 0
PARM, 394107634, COMPASS_FLTR_RNG, 0, 0
PARM, 394107647, COMPASS_AUTO_ROT, 2, 2
PARM, 394107659, COMPASS_PRIO1_ID, 658953, 0
PARM, 394107697, COMPASS_PRIO2_ID, 658433, 0
PARM, 394107711, COMPASS_PRIO3_ID, 0, 0
PARM, 394107724, COMPASS_ENABLE, 1, 1
