129920737.741911,802368636.104779,-0.254066,4.168560,-2.760997,0.000000
129921065.233721,802368488.246215,2.018874,4.154703,-2.781805,0.000000
129920974.408203,802368281.346946,2.729778,4.140742,-2.802544,0.000000
129920413.511638,802368459.972808,-1.618652,4.126678,-2.823212,0.000000
129920674.622484,802368510.698106,2.365157,4.112510,-2.843810,0.000000
129921010.294174,802368893.661765,3.613722,4.098240,-2.864337,0.000000
129920729.716234,802368617.015334,0.834817,4.083867,-2.884793,0.000000
129920947.399213,802368593.558924,0.886638,4.069392,-2.905176,0.000000
129920636.414152,802368648.593889,2.067573,4.054816,-2.925486,0.000000
129920612.949009,802368507.658376,3.860500,4.040138,-2.945724,0.000000
129920879.012858,802368080.292358,-0.562963,4.025358,-2.965888,0.000000
129921012.180609,802369067.914779,3.687558,4.010479,-2.985977,0.000000
129920909.543556,802368538.830879,4.774383,3.995499,-3.005992,0.000000
129920624.355363,802368356.114125,5.909674,3.980419,-3.025932,0.000000
129920732.793761,802368386.079684,2.378194,3.965240,-3.045796,0.000000
129920445.064146,802368535.449727,2.431463,3.949961,-3.065584,0.000000
129920590.116020,802368422.727356,0.674720,3.934584,-3.085296,0.000000
129920748.506659,802368391.934507,-0.453547,3.919108,-3.104930,0.000000
129920876.828745,802368706.669885,3.480993,3.903535,-3.124487,0.000000
129920783.788452,802368320.403548,4.594131,3.887864,-3.143965,0.000000
129920751.703612,802368302.816527,3.105449,3.872095,-3.163365,0.000000
129920920.365988,802368503.141773,4.518685,3.856230,-3.182686,0.000000
129920958.754004,802368685.632755,0.205893,3.840269,-3.201927,0.000000
129921073.142772,802368262.515458,2.484198,3.824211,-3.221088,0.000000
129920776.829232,802368166.042888,0.932677,3.808058,-3.240169,0.000000
129920776.859502,802368449.605314,5.126346,3.791809,-3.259169,0.000000
129920336.180178,802368657.811309,3.796900,3.775466,-3.278087,0.000000
129920688.183943,802368464.793856,1.854127,3.759029,-3.296923,0.000000
129920941.175683,802368550.822417,0.044643,3.742497,-3.315677,0.000000
129920609.027522,802368326.319551,2.364534,3.725872,-3.334348,0.000000
129920933.386704,802368115.338007,1.524949,3.709154,-3.352936,0.000000
129920816.379712,802368256.293224,2.009636,3.692343,-3.371440,0.000000
129920857.836319,802368085.228314,0.397097,3.675440,-3.389859,0.000000
129920667.114273,802368226.611274,2.287444,3.658444,-3.408194,0.000000
129920816.609839,802368517.257313,3.073807,3.641358,-3.426443,0.000000
129920888.778164,802368133.732984,0.487026,3.624180,-3.444607,0.000000
129920678.488886,802368292.166456,0.276339,3.606912,-3.462685,0.000000
129920567.972679,802368549.554336,1.097872,3.589553,-3.480676,0.000000
129921378.678238,802368340.459252,-1.123716,3.572105,-3.498580,0.000000
129920736.015222,802368611.908984,4.834321,3.554568,-3.516397,0.000000
129920795.075407,802368353.339334,3.669064,3.536941,-3.534126,0.000000
129920857.717825,802368104.014732,3.425515,3.519227,-3.551766,0.000000
129921034.155160,802368497.686608,2.928379,3.501424,-3.569318,0.000000
129920911.009009,802368236.691944,2.460318,3.483534,-3.586780,0.000000
129920911.582282,802368605.119416,-0.271684,3.465556,-3.604153,0.000000
129920709.781915,802368244.645643,0.037603,3.447492,-3.621436,0.000000
129920864.343630,802368385.898524,3.418707,3.429342,-3.638628,0.000000
129920930.326534,802368280.791189,0.940603,3.411106,-3.655729,0.000000
129920853.593977,802368484.683460,0.834070,3.392785,-3.672739,0.000000
129920929.424457,802368400.446990,3.060650,3.374379,-3.689657,0.000000
129921066.531992,802368387.452327,0.143606,3.355888,-3.706483,0.000000
129920896.529231,802368256.648675,2.363943,3.337314,-3.723216,0.000000
129920970.145530,802368116.785927,2.831802,3.318656,-3.739856,0.000000
129920834.131712,802368292.567615,3.481261,3.299916,-3.756402,0.000000
129920574.515453,802368267.445970,-0.464851,3.281093,-3.772855,0.000000
129920961.147965,802368477.176022,2.628797,3.262187,-3.789213,0.000000
129920446.243417,802368452.816368,0.922326,3.243201,-3.805476,0.000000
129920825.992058,802368201.843812,2.121027,3.224133,-3.821645,0.000000
129920916.216428,802368318.799810,4.429068,3.204984,-3.837718,0.000000
129920631.300782,802368329.067303,0.508279,3.185756,-3.853694,0.000000
129920528.903626,802368290.055714,-0.471941,3.166448,-3.869575,0.000000
129921015.839698,802368156.967156,-0.119003,3.147060,-3.885359,0.000000
129920995.146335,802368410.041991,2.526998,3.127594,-3.901045,0.000000
129920902.366700,802368203.122911,0.257571,3.108050,-3.916635,0.000000
129921042.205731,802368472.486184,3.573372,3.088428,-3.932126,0.000000
129920928.977905,802368004.481822,1.762453,3.068729,-3.947519,0.000000
129920799.178323,802368245.943560,2.326190,3.048953,-3.962813,0.000000
129920911.896885,802368378.163498,3.030237,3.029101,-3.978008,0.000000
129920663.948437,802368321.703771,1.934991,3.009173,-3.993104,0.000000
129920927.822185,802367797.327142,0.625961,2.989170,-4.008100,0.000000
129921183.559977,802368432.960079,3.144218,2.969092,-4.022995,0.000000
129921131.803988,802368547.111115,3.939796,2.948940,-4.037791,0.000000
129920624.466426,802368238.824489,2.016988,2.928714,-4.052485,0.000000
129921178.130271,802368506.591677,1.248736,2.908415,-4.067078,0.000000
129920861.360403,802368461.374057,0.817067,2.888044,-4.081569,0.000000
129921206.619097,802368263.365112,-0.945244,2.867600,-4.095958,0.000000
129920992.719681,802368315.900781,0.632985,2.847084,-4.110245,0.000000
129920944.173395,802368349.039659,0.526629,2.826498,-4.124429,0.000000
129921198.451012,802368358.571712,2.378010,2.805840,-4.138509,0.000000
129920849.584883,802368423.080789,1.899380,2.785113,-4.152487,0.000000
129920823.321368,802368189.399633,0.954017,2.764316,-4.166360,0.000000
129921069.769289,802368209.291759,1.780384,2.743449,-4.180130,0.000000
129920523.084255,802367892.953163,0.889721,2.722514,-4.193795,0.000000
129921139.915179,802368352.114103,1.343971,2.701512,-4.207355,0.000000
129920744.030889,802367870.622706,1.670325,2.680441,-4.220810,0.000000
129920949.429686,802368334.297007,4.029571,2.659304,-4.234159,0.000000
129921213.553763,802367959.544344,3.246755,2.638100,-4.247403,0.000000
129920909.870044,802367900.946970,5.087508,2.616830,-4.260540,0.000000
129921199.749705,802368647.150536,2.179794,2.595494,-4.273571,0.000000
129921078.589379,802368529.038453,6.330467,2.574094,-4.286495,0.000000
129920839.588972,802367734.759077,4.829297,2.552630,-4.299312,0.000000
129920924.813449,802368318.116568,4.670798,2.531101,-4.312021,0.000000
129921045.685926,802368190.623183,-1.197467,2.509510,-4.324623,0.000000
129920853.618185,802368200.848162,2.222252,2.487855,-4.337116,0.000000
129920979.838604,802368269.425921,0.615053,2.466139,-4.349501,0.000000
129921345.132282,802368148.592307,2.948628,2.444360,-4.361777,0.000000
129920934.537754,802368178.710843,1.268510,2.422521,-4.373945,0.000000
129920661.795715,802368223.100170,4.177846,2.400621,-4.386003,0.000000
129921221.487916,802368089.680376,5.527479,2.378661,-4.397951,0.000000
129921155.362462,802368360.359293,1.495810,2.356642,-4.409789,0.000000
129921137.947303,802367949.595276,2.486280,2.334564,-4.421517,0.000000
129921125.680674,802367911.873118,2.014930,2.312427,-4.433135,0.000000
129921082.976593,802368170.590060,4.677519,2.290232,-4.444641,0.000000
129920988.877064,802368149.265156,-1.260949,2.267981,-4.456037,0.000000
129920993.402635,802368229.372133,1.305375,2.245672,-4.467321,0.000000
129920712.199423,802367948.244719,3.488692,2.223308,-4.478493,0.000000
129920562.449386,802368404.790904,2.572876,2.200887,-4.489554,0.000000
129921197.510792,802368246.744897,0.227141,2.178412,-4.500502,0.000000
129921131.511502,802368261.521602,3.529532,2.155883,-4.511338,0.000000
129921075.854489,802367972.676345,2.966703,2.133299,-4.522061,0.000000
129921087.564417,802368008.225758,5.533037,2.110662,-4.532671,0.000000
129920913.042109,802367889.333640,4.078980,2.087973,-4.543167,0.000000
129921061.520798,802368282.127250,4.164195,2.065231,-4.553551,0.000000
129920993.972773,802368632.713408,3.957988,2.042437,-4.563820,0.000000
129920856.556997,802367890.111291,1.204044,2.019593,-4.573975,0.000000
129920926.635467,802367925.005890,0.194727,1.996698,-4.584016,0.000000
129921347.702986,802368274.334107,4.583414,1.973753,-4.593942,0.000000
129921250.550611,802367879.333784,4.365579,1.950758,-4.603753,0.000000
129921036.798674,802368004.063178,1.878248,1.927715,-4.613449,0.000000
129921373.735464,802368079.278324,1.592691,1.904624,-4.623030,0.000000
129920871.239528,802368125.772317,1.040994,1.881485,-4.632495,0.000000
129921176.709764,802368295.522656,0.921024,1.858299,-4.641845,0.000000
129920556.685716,802368061.113520,0.123624,1.835067,-4.651078,0.000000
129920808.611391,802368601.976511,1.525245,1.811789,-4.660195,0.000000
129921276.218852,802367625.401791,-2.238897,1.788465,-4.669196,0.000000
129920995.477841,802368056.841960,4.208448,1.765097,-4.678080,0.000000
129921047.778229,802368154.054798,3.613657,1.741685,-4.686847,0.000000
129921377.912172,802368130.590403,3.026058,1.718229,-4.695497,0.000000
129920965.052722,802367918.899139,1.207258,1.694730,-4.704029,0.000000
129921221.874921,802368146.739253,-0.614042,1.671189,-4.712444,0.000000
129921046.642110,802368043.061969,2.839548,1.647606,-4.720741,0.000000
129920910.391042,802368006.886778,2.546930,1.623981,-4.728920,0.000000
129921360.303996,802367893.936790,2.247278,1.600317,-4.736981,0.000000
129920899.205395,802368108.655913,2.779608,1.576612,-4.744923,0.000000
129921323.537457,802368265.328477,4.876232,1.552868,-4.752747,0.000000
129920970.800965,802367931.845714,5.263194,1.529085,-4.760452,0.000000
129921059.182215,802367955.205681,3.522084,1.505263,-4.768038,0.000000
129921063.944922,802368090.974190,1.375517,1.481404,-4.775504,0.000000
129921008.913704,802368082.956921,4.365815,1.457508,-4.782852,0.000000
129920735.362776,802367847.513466,3.347429,1.433576,-4.790079,0.000000
129921371.365977,802368229.798938,2.571964,1.409608,-4.797187,0.000000
129921035.024508,802368039.883386,-1.642175,1.385604,-4.804175,0.000000
129920887.216582,802367856.991861,1.912894,1.361566,-4.811043,0.000000
129921027.067655,802368225.730841,-1.739121,1.337494,-4.817791,0.000000
129921092.735021,802368176.695525,8.431715,1.313389,-4.824418,0.000000
129920813.557415,802368131.315138,-0.292816,1.289250,-4.830925,0.000000
129921248.256177,802368054.108216,2.155466,1.265080,-4.837311,0.000000
129920976.692565,802368073.617134,0.438013,1.240877,-4.843576,0.000000
129921112.649291,802367912.102534,2.415232,1.216644,-4.849719,0.000000
129920934.775967,802368033.801445,0.216472,1.192380,-4.855742,0.000000
129921347.554712,802368147.557769,3.156805,1.168087,-4.861643,0.000000
129921014.298520,802368061.286178,0.857289,1.143764,-4.867423,0.000000
129921167.384041,802367776.708280,1.918312,1.119413,-4.873081,0.000000
129920750.800597,802367890.660836,6.242210,1.095033,-4.878617,0.000000
129921304.450492,802367813.108765,4.775681,1.070627,-4.884031,0.000000
129921081.972472,802368158.932592,-0.500456,1.046193,-4.889323,0.000000
129921188.092167,802367701.393121,3.031704,1.021734,-4.894493,0.000000
129921141.692107,802367960.321165,0.490416,0.997249,-4.899540,0.000000
129921214.167501,802367992.249832,0.384044,0.972739,-4.904465,0.000000
129920957.824380,802368026.197599,3.125285,0.948204,-4.909268,0.000000
129921138.010547,802367974.484824,3.383649,0.923646,-4.913947,0.000000
129921055.003908,802367733.222423,0.504827,0.899065,-4.918504,0.000000
129921238.498232,802367718.593077,4.073184,0.874461,-4.922938,0.000000
129920977.356122,802368033.501137,0.053431,0.849836,-4.927249,0.000000
129921053.973037,802368174.403758,1.240328,0.825189,-4.931436,0.000000
129921388.023745,802367953.581698,2.643967,0.800522,-4.935501,0.000000
129921261.035453,802367611.697167,1.775024,0.775834,-4.939441,0.000000
129921208.262268,802367633.334318,4.231004,0.751127,-4.943259,0.000000
129921097.291659,802368399.489854,1.429029,0.726402,-4.946953,0.000000
129921075.801943,802367795.170347,-0.273513,0.701658,-4.950523,0.000000
129921067.935967,802367967.024519,4.394664,0.676897,-4.953969,0.000000
129920831.672399,802367524.679377,-3.818118,0.652119,-4.957292,0.000000
129921343.930269,802367684.107708,3.559957,0.627324,-4.960490,0.000000
129921262.933076,802368043.333065,2.919047,0.602514,-4.963565,0.000000
129921349.085802,802367473.302006,-0.466574,0.577689,-4.966515,0.000000
129920888.292746,802367731.775164,3.505402,0.552849,-4.969342,0.000000
129920973.997201,802367727.337434,1.946681,0.527995,-4.972044,0.000000
129921124.445396,802368049.497568,4.721855,0.503129,-4.974622,0.000000
129921281.935861,802367753.441295,1.107135,0.478249,-4.977075,0.000000
129921216.350802,802367993.385510,2.449118,0.453358,-4.979404,0.000000
129921088.125924,802367321.460039,3.257050,0.428456,-4.981609,0.000000
129921054.873682,802368021.260220,-0.724855,0.403542,-4.983689,0.000000
129921164.961479,802367648.485078,2.701857,0.378619,-4.985644,0.000000
129921135.877236,802368059.876285,2.438427,0.353686,-4.987475,0.000000
129920857.691393,802367473.088322,2.586467,0.328744,-4.989181,0.000000
129921181.850608,802367952.384859,2.095482,0.303794,-4.990762,0.000000
129921217.899632,802367942.053410,1.892698,0.278837,-4.992219,0.000000
129921030.842322,802367965.043428,0.129292,0.253872,-4.993551,0.000000
129920945.521169,802368136.216363,-2.434832,0.228902,-4.994758,0.000000
129920908.705002,802367761.037462,3.244084,0.203925,-4.995840,0.000000
129921088.270350,802367541.351526,3.725092,0.178943,-4.996797,0.000000
129921146.685672,802367731.601104,2.329898,0.153957,-4.997629,0.000000
129921440.802646,802367658.552522,2.150385,0.128967,-4.998336,0.000000
129921112.926260,802367632.078736,1.493206,0.103974,-4.998919,0.000000
129921030.469558,802368114.077803,2.606040,0.078978,-4.999376,0.000000
129921263.352840,802367606.421288,2.577887,0.053981,-4.999709,0.000000
129921369.410276,802367566.513497,4.329829,0.028981,-4.999916,0.000000
129921293.785151,802367656.356418,4.399363,0.003982,-4.999998,0.000000
129920933.475243,802367666.233724,2.829876,-0.021018,-4.999956,0.000000
129921112.433487,802367500.939987,3.237110,-0.046018,-4.999788,0.000000
129921549.938594,802367665.851104,3.782460,-0.071016,-4.999496,0.000000
129921336.632903,802367853.544820,0.356584,-0.096012,-4.999078,0.000000
129921201.767993,802367549.940330,1.833746,-0.121007,-4.998536,0.000000
129921144.125187,802367851.959612,2.095082,-0.145998,-4.997868,0.000000
129921439.665021,802368379.376672,-0.512154,-0.170985,-4.997076,0.000000
129921458.520067,802367889.362761,3.850227,-0.195968,-4.996158,0.000000
129920838.465800,802367505.467451,5.654899,-0.220946,-4.995116,0.000000
129921230.681490,802367642.315473,1.339101,-0.245919,-4.993949,0.000000
129921043.363041,802367524.546856,-0.926229,-0.270886,-4.992657,0.000000
129921290.613838,802367506.045658,-1.428130,-0.295845,-4.991240,0.000000
129920813.219167,802367479.395823,-0.479156,-0.320798,-4.989698,0.000000
129920943.827775,802367862.328086,4.253364,-0.345742,-4.988032,0.000000
129921120.290585,802367781.059508,1.986098,-0.370678,-4.986241,0.000000
129921145.072502,802367819.362928,1.063095,-0.395604,-4.984325,0.000000
129921316.125065,802367593.378592,4.735727,-0.420521,-4.982285,0.000000
129921050.156830,802367778.723476,1.294841,-0.445427,-4.980120,0.000000
129921284.476799,802367424.635382,4.364554,-0.470322,-4.977831,0.000000
129921080.482809,802367521.642019,0.739789,-0.495205,-4.975417,0.000000
129921097.734429,802367875.171723,2.835004,-0.520076,-4.972879,0.000000
129921151.550059,802367937.723326,3.115122,-0.544934,-4.970216,0.000000
129921276.041044,802367859.399196,-1.407834,-0.569778,-4.967429,0.000000
129921082.349161,802367602.732094,6.712414,-0.594608,-4.964518,0.000000
129920963.906380,802367491.634811,3.242386,-0.619423,-4.961483,0.000000
129921303.071781,802367687.784161,4.023351,-0.644222,-4.958324,0.000000
129920965.471843,802367572.462495,5.766618,-0.669006,-4.955041,0.000000
129921023.536952,802367567.967615,3.984296,-0.693773,-4.951634,0.000000
129921084.824042,802367736.311103,-0.976216,-0.718522,-4.948103,0.000000
129921450.014650,802367684.210769,-0.073384,-0.743254,-4.944449,0.000000
129921243.196962,802367484.962332,-0.499893,-0.767966,-4.940671,0.000000
129921193.769815,802367698.551820,4.938832,-0.792660,-4.936769,0.000000
129921046.399110,802367724.138476,7.664476,-0.817334,-4.932744,0.000000
129921329.218878,802367573.662706,2.122562,-0.841987,-4.928596,0.000000
129920803.779612,802367488.172023,-2.592891,-0.866620,-4.924324,0.000000
129921069.214305,802367374.515399,5.722913,-0.891230,-4.919930,0.000000
129921097.087494,802367515.272474,-1.879160,-0.915819,-4.915412,0.000000
129921034.314768,802367700.921606,3.223292,-0.940384,-4.910772,0.000000
129921213.038221,802367582.934860,0.625494,-0.964926,-4.906008,0.000000
129921316.924006,802367500.007765,2.378318,-0.989444,-4.901122,0.000000
129920953.497056,802367480.662044,-2.402560,-1.013937,-4.896114,0.000000
129921395.826793,802367720.495404,4.769583,-1.038405,-4.890983,0.000000
129921144.906223,802367657.264288,1.949161,-1.062847,-4.885730,0.000000
129920964.075790,802367654.519962,-0.488342,-1.087262,-4.880355,0.000000
129920950.435151,802368193.231611,3.168604,-1.111650,-4.874857,0.000000
129921222.227633,802367483.488715,1.916301,-1.136010,-4.869238,0.000000
129921186.521267,802367728.592972,3.199281,-1.160342,-4.863497,0.000000
129921057.182990,802367311.619488,-1.024261,-1.184645,-4.857635,0.000000
129921232.076784,802367798.569980,3.703998,-1.208919,-4.851651,0.000000
129921534.678031,802367955.886325,-0.168514,-1.233162,-4.845546,0.000000
129920830.854456,802367660.647954,-0.863720,-1.257374,-4.839319,0.000000
129920941.357826,802367466.583825,2.671769,-1.281555,-4.832972,0.000000
129921412.358840,802367611.308436,-3.528810,-1.305703,-4.826504,0.000000
129921433.210547,802367505.651381,2.122760,-1.329819,-4.819915,0.000000
129921207.398789,802367448.895143,-0.347423,-1.353902,-4.813206,0.000000
129921259.024244,802367528.012578,1.693355,-1.377951,-4.806376,0.000000
129921163.978102,802367709.875060,1.703149,-1.401966,-4.799426,0.000000
129921157.391106,802367645.084509,0.513382,-1.425945,-4.792356,0.000000
129920861.435317,802367821.535284,-0.119622,-1.449889,-4.785167,0.000000
129920922.021030,802367309.741393,2.641085,-1.473797,-4.777858,0.000000
129920839.446787,802367694.197978,1.059358,-1.497668,-4.770429,0.000000
129921058.862781,802367734.630599,-0.683420,-1.521501,-4.762881,0.000000
129921189.754293,802367617.598219,4.372628,-1.545296,-4.755214,0.000000
129921071.715919,802367560.703357,3.662558,-1.569053,-4.747428,0.000000
129921150.960417,802367483.637819,-0.815337,-1.592770,-4.739524,0.000000
129921302.500374,802367287.806764,3.181345,-1.616448,-4.731500,0.000000
129921223.384457,802367494.552135,2.281621,-1.640085,-4.723359,0.000000
129921273.061889,802367489.772166,-0.014812,-1.663681,-4.715100,0.000000
129921034.050350,802367246.500374,1.176662,-1.687236,-4.706722,0.000000
129921026.630875,802367501.781844,0.797089,-1.710748,-4.698227,0.000000
129921129.277732,802367241.445121,0.119560,-1.734218,-4.689615,0.000000
129921275.760522,802367649.240293,2.756135,-1.757644,-4.680885,0.000000
129921018.168736,802367452.814738,3.782206,-1.781027,-4.672039,0.000000
129920991.188936,802367359.989033,5.228401,-1.804364,-4.663075,0.000000
129920938.299899,802367356.238317,6.187987,-1.827657,-4.653995,0.000000
129921001.689852,802367363.150455,0.962133,-1.850904,-4.644799,0.000000
129921122.381664,802367218.757933,2.084062,-1.874105,-4.635486,0.000000
129921011.914227,802367708.672363,1.062779,-1.897259,-4.626058,0.000000
129921205.835404,802367425.907935,4.873555,-1.920365,-4.616514,0.000000
129920964.457846,802367585.487231,0.362980,-1.943424,-4.606854,0.000000
129921187.294622,802367534.483911,2.223507,-1.966434,-4.597079,0.000000
